source_id,record_id,GroupID
MRDS,10089065,1964
MRDS,10089071,449
MRDS,10089355,763
MRDS,10089690,522
MRDS,10090137,1965
MRDS,10090503,505
MRDS,10090748,994
MRDS,10091053,179
MRDS,10091055,1210
MRDS,10092609,1616
MRDS,10092638,768
MRDS,10092674,1066
MRDS,10092675,1567
MRDS,10093019,1053
MRDS,10093102,819
MRDS,10093103,695
MRDS,10093104,819
MRDS,10093105,1524
MRDS,10093106,1045
MRDS,10093107,1115
MRDS,10093184,1818
MRDS,10093199,1528
MRDS,10093212,922
MRDS,10093486,1247
MRDS,10093748,1241
MRDS,10093769,815
MRDS,10093804,511
MRDS,10093805,1244
MRDS,10094079,358
MRDS,10094433,1253
MRDS,10094627,508
MRDS,10094633,328
MRDS,10094635,831
MRDS,10094652,1433
MRDS,10095118,1607
MRDS,10095153,1794
MRDS,10095345,554
MRDS,10095356,248
MRDS,10095357,248
MRDS,10095358,1667
MRDS,10095401,630
MRDS,10095403,1542
MRDS,10095404,1966
MRDS,10095405,1348
MRDS,10095406,1535
MRDS,10095407,1677
MRDS,10095408,119
MRDS,10095409,236
MRDS,10095410,1677
MRDS,10095411,101
MRDS,10095412,1342
MRDS,10095413,532
MRDS,10095414,1203
MRDS,10095415,219
MRDS,10095416,1596
MRDS,10095417,1529
MRDS,10095418,804
MRDS,10095419,1570
MRDS,10095654,299
MRDS,10095712,1476
MRDS,10095778,1261
MRDS,10095812,1491
MRDS,10096046,796
MRDS,10096047,687
MRDS,10096150,540
MRDS,10096171,658
MRDS,10096173,581
MRDS,10096174,975
MRDS,10096175,852
MRDS,10096176,513
MRDS,10096177,1738
MRDS,10096178,616
MRDS,10096179,813
MRDS,10096180,246
MRDS,10096181,246
MRDS,10096182,1453
MRDS,10096183,1388
MRDS,10096184,1649
MRDS,10096185,206
MRDS,10096186,1712
MRDS,10096187,734
MRDS,10096235,38
MRDS,10096236,1725
MRDS,10096237,577
MRDS,10096238,701
MRDS,10096324,1751
MRDS,10096379,899
MRDS,10096418,0
MRDS,10096427,729
MRDS,10096538,599
MRDS,10096541,724
MRDS,10096542,620
MRDS,10096543,1231
MRDS,10096569,948
MRDS,10096777,191
MRDS,10097038,398
MRDS,10097097,105
MRDS,10097100,1500
MRDS,10097102,1560
MRDS,10097104,498
MRDS,10097117,401
MRDS,10097118,925
MRDS,10097119,539
MRDS,10097120,1312
MRDS,10097121,1457
MRDS,10097122,1619
MRDS,10097123,1067
MRDS,10097124,1967
MRDS,10097125,1536
MRDS,10097126,1463
MRDS,10097127,996
MRDS,10097128,1375
MRDS,10097130,879
MRDS,10097131,1562
MRDS,10097132,727
MRDS,10097135,1133
MRDS,10097136,745
MRDS,10097137,629
MRDS,10097138,629
MRDS,10097139,1187
MRDS,10097140,238
MRDS,10097247,748
MRDS,10097252,201
MRDS,10097342,1313
MRDS,10097396,1591
MRDS,10097428,1795
MRDS,10097433,1080
MRDS,10097453,307
MRDS,10097454,1845
MRDS,10097455,1727
MRDS,10097456,754
MRDS,10097457,754
MRDS,10097458,1968
MRDS,10097461,286
MRDS,10097462,1816
MRDS,10097614,296
MRDS,10097641,1377
MRDS,10097684,430
MRDS,10098089,1561
MRDS,10098337,446
MRDS,10098381,713
MRDS,10098394,153
MRDS,10098395,739
MRDS,10098404,113
MRDS,10098406,209
MRDS,10098408,491
MRDS,10098412,335
MRDS,10098413,131
MRDS,10098414,985
MRDS,10098415,619
MRDS,10098416,1969
MRDS,10098417,78
MRDS,10098418,135
MRDS,10098422,481
MRDS,10098423,1074
MRDS,10098424,1970
MRDS,10098425,775
MRDS,10099296,34
MRDS,10099656,681
MRDS,10100223,1116
MRDS,10100227,67
MRDS,10100251,1449
MRDS,10101568,1165
MRDS,10101671,1971
MRDS,10101798,582
MRDS,10101998,1215
MRDS,10102968,1376
MRDS,10103631,1833
MRDS,10103638,1199
MRDS,10103641,181
MRDS,10103642,916
MRDS,10103675,11
MRDS,10103676,3
MRDS,10103677,6
MRDS,10103678,502
MRDS,10103708,1269
MRDS,10103709,520
MRDS,10103723,1793
MRDS,10104012,1664
MRDS,10104309,803
MRDS,10105491,1350
MRDS,10105492,1689
MRDS,10105493,1044
MRDS,10105494,889
MRDS,10105495,1073
MRDS,10105496,27
MRDS,10105521,1972
MRDS,10105522,1739
MRDS,10105523,341
MRDS,10105603,1404
MRDS,10105645,577
MRDS,10106404,1810
MRDS,10106677,1096
MRDS,10106770,601
MRDS,10106771,998
MRDS,10106772,1502
MRDS,10106774,1307
MRDS,10106775,480
MRDS,10106874,1243
MRDS,10106875,500
MRDS,10106889,1169
MRDS,10106902,1311
MRDS,10106903,640
MRDS,10106907,463
MRDS,10106908,1973
MRDS,10106923,843
MRDS,10106950,605
MRDS,10106978,297
MRDS,10107276,904
MRDS,10107292,89
MRDS,10107293,281
MRDS,10107361,731
MRDS,10107445,1014
MRDS,10107740,785
MRDS,10107993,1439
MRDS,10107995,1263
MRDS,10108244,188
MRDS,10109554,691
MRDS,10109555,1322
MRDS,10109556,146
MRDS,10109557,1038
MRDS,10109558,885
MRDS,10109559,365
MRDS,10109560,496
MRDS,10109561,1558
MRDS,10109562,279
MRDS,10109568,367
MRDS,10109569,46
MRDS,10109571,82
MRDS,10109572,352
MRDS,10109594,911
MRDS,10109596,240
MRDS,10109656,436
MRDS,10110376,515
MRDS,10110431,512
MRDS,10110438,1652
MRDS,10110439,610
MRDS,10111259,623
MRDS,10111268,1974
MRDS,10111325,1702
MRDS,10111326,143
MRDS,10111638,1027
MRDS,10111677,531
MRDS,10111819,1975
MRDS,10111918,464
MRDS,10112005,1417
MRDS,10112093,1226
MRDS,10112281,412
MRDS,10112464,213
MRDS,10112493,1847
MRDS,10112530,841
MRDS,10112532,475
MRDS,10112612,790
MRDS,10112665,1734
MRDS,10112687,874
MRDS,10112721,1308
MRDS,10112731,1976
MRDS,10112827,821
MRDS,10112856,824
MRDS,10112920,1323
MRDS,10113015,468
MRDS,10113140,109
MRDS,10113716,1745
MRDS,10115304,1184
MRDS,10115341,789
MRDS,10115682,1048
MRDS,10116297,1048
MRDS,10116878,574
MRDS,10116922,270
MRDS,10117166,1685
MRDS,10117246,1265
MRDS,10117276,188
MRDS,10117317,680
MRDS,10117466,188
MRDS,10118028,1977
MRDS,10118029,1484
MRDS,10118080,354
MRDS,10118288,1070
MRDS,10118298,1618
MRDS,10118458,1805
MRDS,10118465,1300
MRDS,10118621,1978
MRDS,10118911,1551
MRDS,10118935,132
MRDS,10119380,264
MRDS,10119960,1514
MRDS,10119962,1352
MRDS,10120626,1979
MRDS,10121356,1163
MRDS,10121550,466
MRDS,10121792,1580
MRDS,10122682,1235
MRDS,10123051,1259
MRDS,10123215,1980
MRDS,10123293,1981
MRDS,10123538,1728
MRDS,10123595,971
MRDS,10123596,94
MRDS,10123698,373
MRDS,10123897,421
MRDS,10124157,1982
MRDS,10124560,102
MRDS,10124739,215
MRDS,10124807,1707
MRDS,10124825,275
MRDS,10125021,1088
MRDS,10125374,440
MRDS,10126144,1275
MRDS,10126743,316
MRDS,10127084,1298
MRDS,10127251,1578
MRDS,10127384,333
MRDS,10128227,446
MRDS,10128333,1372
MRDS,10128398,554
MRDS,10128642,818
MRDS,10128653,1077
MRDS,10128671,7
MRDS,10128693,244
MRDS,10128703,55
MRDS,10128785,1026
MRDS,10128792,772
MRDS,10128800,1051
MRDS,10128836,856
MRDS,10129354,634
MRDS,10130553,1695
MRDS,10130601,1460
MRDS,10130629,1224
MRDS,10130679,1268
MRDS,10130845,1406
MRDS,10131042,1687
MRDS,10131417,1254
MRDS,10131524,1076
MRDS,10131596,876
MRDS,10131622,87
MRDS,10131656,1567
MRDS,10131692,711
MRDS,10131749,383
MRDS,10131834,1302
MRDS,10131913,908
MRDS,10131936,1705
MRDS,10131938,992
MRDS,10132057,1523
MRDS,10132081,1039
MRDS,10132114,87
MRDS,10132975,12
MRDS,10133077,1983
MRDS,10133101,903
MRDS,10133274,119
MRDS,10133386,903
MRDS,10133442,1984
MRDS,10133565,1783
MRDS,10133721,1105
MRDS,10133722,1822
MRDS,10133725,1985
MRDS,10133726,1986
MRDS,10133747,836
MRDS,10133788,211
MRDS,10133803,247
MRDS,10133813,575
MRDS,10133921,954
MRDS,10133966,786
MRDS,10133977,635
MRDS,10134002,704
MRDS,10134021,1110
MRDS,10134034,1272
MRDS,10134039,751
MRDS,10134066,302
MRDS,10134069,1987
MRDS,10134102,1784
MRDS,10134139,864
MRDS,10134145,1988
MRDS,10134154,1150
MRDS,10134165,1989
MRDS,10134183,1621
MRDS,10134246,115
MRDS,10134250,938
MRDS,10134280,1198
MRDS,10134288,1246
MRDS,10134307,318
MRDS,10134338,820
MRDS,10134371,1204
MRDS,10134414,621
MRDS,10134425,1770
MRDS,10134543,1098
MRDS,10134587,873
MRDS,10134697,1122
MRDS,10134700,1614
MRDS,10134713,198
MRDS,10134754,656
MRDS,10134767,620
MRDS,10134830,45
MRDS,10134869,1518
MRDS,10135062,1990
MRDS,10135127,1709
MRDS,10135633,1991
MRDS,10136099,1301
MRDS,10136382,979
MRDS,10136505,641
MRDS,10136589,1319
MRDS,10136610,1002
MRDS,10136732,73
MRDS,10136752,963
MRDS,10136754,1841
MRDS,10136786,555
MRDS,10136902,1414
MRDS,10136985,1573
MRDS,10137002,657
MRDS,10137040,698
MRDS,10137108,1626
MRDS,10137174,978
MRDS,10137182,1007
MRDS,10137185,427
MRDS,10137230,178
MRDS,10137251,75
MRDS,10138292,1499
MRDS,10138416,1504
MRDS,10138453,880
MRDS,10138458,1385
MRDS,10138628,362
MRDS,10139415,1992
MRDS,10139747,1291
MRDS,10140214,1843
MRDS,10140787,70
MRDS,10141438,1550
MRDS,10141639,1258
MRDS,10141912,104
MRDS,10142195,508
MRDS,10142323,1620
MRDS,10142558,849
MRDS,10142639,1082
MRDS,10142905,525
MRDS,10142907,1127
MRDS,10142987,699
MRDS,10143430,155
MRDS,10144159,265
MRDS,10144621,1632
MRDS,10145263,88
MRDS,10145484,654
MRDS,10145490,1802
MRDS,10146643,1713
MRDS,10146828,393
MRDS,10147185,1402
MRDS,10147189,1465
MRDS,10147263,1465
MRDS,10147328,1235
MRDS,10147660,1359
MRDS,10147686,373
MRDS,10147697,225
MRDS,10147791,309
MRDS,10147940,933
MRDS,10147969,1534
MRDS,10148391,594
MRDS,10148428,1993
MRDS,10148622,1429
MRDS,10148865,1115
MRDS,10148974,837
MRDS,10149641,1696
MRDS,10149686,1603
MRDS,10150868,1994
MRDS,10152364,614
MRDS,10152376,398
MRDS,10152428,398
MRDS,10152482,1803
MRDS,10152483,1611
MRDS,10152608,590
MRDS,10152678,446
MRDS,10152748,973
MRDS,10152822,1803
MRDS,10152852,1786
MRDS,10152906,816
MRDS,10152931,1635
MRDS,10152963,398
MRDS,10153005,1607
MRDS,10153061,1281
MRDS,10153581,1159
MRDS,10154875,987
MRDS,10155474,788
MRDS,10155548,1436
MRDS,10155562,1107
MRDS,10155567,424
MRDS,10155591,585
MRDS,10155592,735
MRDS,10155607,1456
MRDS,10155629,1667
MRDS,10155657,931
MRDS,10155721,1469
MRDS,10155782,400
MRDS,10155801,1634
MRDS,10155868,1736
MRDS,10155876,1655
MRDS,10155960,1473
MRDS,10155994,1995
MRDS,10156221,735
MRDS,10156314,598
MRDS,10156498,1610
MRDS,10156501,339
MRDS,10156710,1996
MRDS,10157120,513
MRDS,10157364,1355
MRDS,10157585,1466
MRDS,10157777,1232
MRDS,10157872,1097
MRDS,10157959,733
MRDS,10157963,766
MRDS,10157966,1825
MRDS,10157968,1997
MRDS,10157975,1998
MRDS,10158001,618
MRDS,10158005,664
MRDS,10158007,872
MRDS,10158039,1141
MRDS,10158064,553
MRDS,10158140,1318
MRDS,10158181,176
MRDS,10158196,1627
MRDS,10158214,903
MRDS,10158223,1315
MRDS,10158230,1640
MRDS,10158245,108
MRDS,10158290,1243
MRDS,10158301,674
MRDS,10158345,1160
MRDS,10158394,1153
MRDS,10158404,409
MRDS,10158447,226
MRDS,10158578,1149
MRDS,10158713,124
MRDS,10158793,838
MRDS,10158808,953
MRDS,10158826,1553
MRDS,10158897,1999
MRDS,10158925,1568
MRDS,10158939,267
MRDS,10158964,165
MRDS,10159042,1673
MRDS,10159064,747
MRDS,10159092,234
MRDS,10159109,2000
MRDS,10159127,253
MRDS,10159158,137
MRDS,10159188,1767
MRDS,10159192,1050
MRDS,10159292,966
MRDS,10159623,1043
MRDS,10160296,777
MRDS,10160331,217
MRDS,10160636,1287
MRDS,10160794,1130
MRDS,10160866,631
MRDS,10161005,420
MRDS,10161041,488
MRDS,10161085,447
MRDS,10161181,2001
MRDS,10161193,1477
MRDS,10161278,1746
MRDS,10161317,862
MRDS,10161371,387
MRDS,10161387,2002
MRDS,10161515,1688
MRDS,10162515,715
MRDS,10162894,1602
MRDS,10163703,2003
MRDS,10165301,1376
MRDS,10166102,866
MRDS,10166724,508
MRDS,10166819,989
MRDS,10167510,1846
MRDS,10167638,1396
MRDS,10168258,738
MRDS,10168387,774
MRDS,10169799,850
MRDS,10169821,419
MRDS,10170102,1447
MRDS,10172090,1235
MRDS,10172109,384
MRDS,10172172,98
MRDS,10172207,1402
MRDS,10172287,1332
MRDS,10172295,1608
MRDS,10172504,2004
MRDS,10172995,196
MRDS,10173018,1136
MRDS,10173214,322
MRDS,10173234,1106
MRDS,10173248,1109
MRDS,10173251,1207
MRDS,10173363,1109
MRDS,10173430,819
MRDS,10173585,708
MRDS,10173743,723
MRDS,10174011,957
MRDS,10175393,1749
MRDS,10176617,1798
MRDS,10176644,990
MRDS,10176676,114
MRDS,10176790,662
MRDS,10176822,485
MRDS,10176823,1625
MRDS,10176863,325
MRDS,10176940,919
MRDS,10177032,1581
MRDS,10177157,1383
MRDS,10177323,1803
MRDS,10177367,446
MRDS,10177995,1011
MRDS,10178416,1044
MRDS,10178602,814
MRDS,10179722,1022
MRDS,10179933,970
MRDS,10180013,1839
MRDS,10180167,561
MRDS,10180389,622
MRDS,10180410,1796
MRDS,10180545,580
MRDS,10181342,650
MRDS,10181501,875
MRDS,10181559,141
MRDS,10181649,61
MRDS,10181828,293
MRDS,10181911,903
MRDS,10181957,1466
MRDS,10181995,28
MRDS,10182059,1449
MRDS,10182094,886
MRDS,10182164,536
MRDS,10182166,794
MRDS,10182215,1461
MRDS,10182366,883
MRDS,10182406,305
MRDS,10182416,872
MRDS,10182432,1065
MRDS,10182433,1496
MRDS,10182503,429
MRDS,10182588,1157
MRDS,10182647,1478
MRDS,10182709,853
MRDS,10182710,1528
MRDS,10182728,1723
MRDS,10182794,1714
MRDS,10182798,915
MRDS,10182812,1657
MRDS,10182836,1508
MRDS,10182845,1774
MRDS,10182853,663
MRDS,10182888,1819
MRDS,10182919,564
MRDS,10182922,1177
MRDS,10182969,1821
MRDS,10183015,835
MRDS,10183042,42
MRDS,10183090,1235
MRDS,10183109,1193
MRDS,10183110,1049
MRDS,10183132,1178
MRDS,10183140,2005
MRDS,10183153,1223
MRDS,10183203,1243
MRDS,10183210,1821
MRDS,10183219,2006
MRDS,10183240,59
MRDS,10183256,2007
MRDS,10183303,1043
MRDS,10183379,214
MRDS,10183388,967
MRDS,10183407,1701
MRDS,10183426,1418
MRDS,10183476,756
MRDS,10183492,1201
MRDS,10183507,2008
MRDS,10183526,337
MRDS,10183573,503
MRDS,10183584,1784
MRDS,10183655,1178
MRDS,10184080,171
MRDS,10184182,2009
MRDS,10184189,1545
MRDS,10184295,1238
MRDS,10184382,2010
MRDS,10184670,692
MRDS,10184689,644
MRDS,10184909,1325
MRDS,10185467,1778
MRDS,10185518,1056
MRDS,10185549,1319
MRDS,10185564,1252
MRDS,10185577,777
MRDS,10185652,1497
MRDS,10185729,698
MRDS,10185739,1323
MRDS,10185779,191
MRDS,10185825,807
MRDS,10185836,626
MRDS,10185879,1236
MRDS,10185938,13
MRDS,10185964,1368
MRDS,10186601,571
MRDS,10187174,1811
MRDS,10187460,854
MRDS,10187658,1665
MRDS,10189223,1343
MRDS,10189244,1037
MRDS,10189588,1544
MRDS,10189611,1559
MRDS,10190175,41
MRDS,10191037,1430
MRDS,10191352,2011
MRDS,10191532,985
MRDS,10191560,1475
MRDS,10192030,1493
MRDS,10194095,2012
MRDS,10194324,330
MRDS,10194383,1234
MRDS,10195410,2013
MRDS,10196010,298
MRDS,10196070,1402
MRDS,10196091,1615
MRDS,10196495,971
MRDS,10196555,1399
MRDS,10196601,1485
MRDS,10196805,1613
MRDS,10196818,2014
MRDS,10196883,1075
MRDS,10196982,1285
MRDS,10197042,1324
MRDS,10197049,1324
MRDS,10197308,587
MRDS,10197438,102
MRDS,10197594,596
MRDS,10197651,523
MRDS,10197690,811
MRDS,10197878,44
MRDS,10197903,311
MRDS,10200627,147
MRDS,10200711,1776
MRDS,10200765,1797
MRDS,10200927,940
MRDS,10200984,981
MRDS,10201020,662
MRDS,10201067,7
MRDS,10201170,1242
MRDS,10201277,671
MRDS,10201336,497
MRDS,10201357,802
MRDS,10201615,117
MRDS,10201620,497
MRDS,10201736,1576
MRDS,10202491,759
MRDS,10203572,84
MRDS,10203673,1257
MRDS,10203916,912
MRDS,10204098,192
MRDS,10204104,1765
MRDS,10204239,1612
MRDS,10204355,735
MRDS,10204366,1261
MRDS,10204387,1208
MRDS,10204485,711
MRDS,10204567,942
MRDS,10204611,1134
MRDS,10204724,133
MRDS,10204768,397
MRDS,10204804,1831
MRDS,10204975,735
MRDS,10204979,1062
MRDS,10205539,1398
MRDS,10205636,2015
MRDS,10205868,1774
MRDS,10205882,293
MRDS,10205883,2016
MRDS,10206109,2017
MRDS,10206117,271
MRDS,10206178,1336
MRDS,10206269,1225
MRDS,10206403,1367
MRDS,10206525,12
MRDS,10206559,903
MRDS,10206630,1643
MRDS,10206716,56
MRDS,10206717,1672
MRDS,10206745,1827
MRDS,10206776,1741
MRDS,10206806,1273
MRDS,10206849,829
MRDS,10206924,780
MRDS,10206943,1354
MRDS,10206990,52
MRDS,10207003,725
MRDS,10207035,704
MRDS,10207062,1800
MRDS,10207069,1188
MRDS,10207075,665
MRDS,10207101,791
MRDS,10207176,678
MRDS,10207203,195
MRDS,10207225,1185
MRDS,10207236,72
MRDS,10207262,704
MRDS,10207267,2018
MRDS,10207312,1430
MRDS,10207325,1512
MRDS,10207326,1369
MRDS,10207405,884
MRDS,10207435,1114
MRDS,10207482,1651
MRDS,10207513,254
MRDS,10207596,2019
MRDS,10207604,1267
MRDS,10207627,1824
MRDS,10207697,197
MRDS,10207823,683
MRDS,10207952,2020
MRDS,10207995,1622
MRDS,10208042,2021
MRDS,10208055,1444
MRDS,10208059,452
MRDS,10208111,669
MRDS,10208223,434
MRDS,10208508,1700
MRDS,10209111,547
MRDS,10209420,1571
MRDS,10209454,1409
MRDS,10209499,1179
MRDS,10209503,1168
MRDS,10209595,698
MRDS,10209774,1492
MRDS,10209799,832
MRDS,10209859,1296
MRDS,10209921,100
MRDS,10209937,961
MRDS,10210001,1740
MRDS,10211009,1428
MRDS,10211019,1374
MRDS,10211051,844
MRDS,10211078,362
MRDS,10211104,103
MRDS,10211142,1104
MRDS,10211150,1499
MRDS,10211545,221
MRDS,10211569,433
MRDS,10211682,30
MRDS,10211716,1625
MRDS,10212439,2022
MRDS,10212615,1481
MRDS,10212691,1549
MRDS,10213258,194
MRDS,10214069,783
MRDS,10215069,735
MRDS,10215337,1494
MRDS,10215364,767
MRDS,10216270,132
MRDS,10218361,37
MRDS,10218476,1639
MRDS,10218827,710
MRDS,10219296,31
MRDS,10219812,1402
MRDS,10219936,1206
MRDS,10219947,1402
MRDS,10219960,26
MRDS,10220520,142
MRDS,10220618,1708
MRDS,10220851,1660
MRDS,10221071,933
MRDS,10221227,586
MRDS,10221297,926
MRDS,10221327,944
MRDS,10221424,1034
MRDS,10221561,697
MRDS,10221705,1756
MRDS,10221723,1557
MRDS,10221728,2023
MRDS,10221955,1582
MRDS,10222363,1452
MRDS,10224505,431
MRDS,10224703,187
MRDS,10224874,950
MRDS,10225170,969
MRDS,10225241,446
MRDS,10225288,416
MRDS,10225329,1120
MRDS,10225340,310
MRDS,10225351,1314
MRDS,10225385,398
MRDS,10225422,22
MRDS,10225439,147
MRDS,10225453,761
MRDS,10225466,920
MRDS,10225627,471
MRDS,10225746,949
MRDS,10225837,1143
MRDS,10225903,1042
MRDS,10225986,1145
MRDS,10227583,1335
MRDS,10227692,1078
MRDS,10227721,1564
MRDS,10227981,472
MRDS,10227995,1780
MRDS,10228272,1173
MRDS,10228347,326
MRDS,10228369,735
MRDS,10228388,735
MRDS,10228569,248
MRDS,10228573,1309
MRDS,10228614,248
MRDS,10228682,248
MRDS,10228769,248
MRDS,10229021,282
MRDS,10229055,1616
MRDS,10229148,1401
MRDS,10229260,1278
MRDS,10229612,2024
MRDS,10229957,903
MRDS,10230046,739
MRDS,10230061,36
MRDS,10230065,948
MRDS,10230087,158
MRDS,10230121,805
MRDS,10230126,1140
MRDS,10230128,260
MRDS,10230222,2025
MRDS,10230225,1348
MRDS,10230319,6
MRDS,10230377,903
MRDS,10230396,301
MRDS,10230440,1390
MRDS,10230449,742
MRDS,10230455,1232
MRDS,10230458,520
MRDS,10230592,825
MRDS,10230631,845
MRDS,10230638,116
MRDS,10230697,1060
MRDS,10230785,2026
MRDS,10230814,499
MRDS,10230816,2027
MRDS,10230821,1405
MRDS,10230851,951
MRDS,10230862,1676
MRDS,10230865,390
MRDS,10230867,1757
MRDS,10230914,1105
MRDS,10230920,782
MRDS,10230984,1190
MRDS,10231013,1425
MRDS,10231062,955
MRDS,10231147,1804
MRDS,10231215,374
MRDS,10231239,345
MRDS,10231331,406
MRDS,10231369,722
MRDS,10231376,426
MRDS,10231420,2028
MRDS,10231436,1137
MRDS,10231475,294
MRDS,10231516,1277
MRDS,10231566,507
MRDS,10231576,1113
MRDS,10231600,1468
MRDS,10231637,53
MRDS,10231811,528
MRDS,10231826,612
MRDS,10231870,1787
MRDS,10231901,1111
MRDS,10231923,154
MRDS,10231925,1244
MRDS,10231927,1595
MRDS,10231947,879
MRDS,10231961,1054
MRDS,10231964,1391
MRDS,10231978,453
MRDS,10232006,74
MRDS,10232043,43
MRDS,10232103,1295
MRDS,10232147,1229
MRDS,10232170,1052
MRDS,10232189,1597
MRDS,10232204,480
MRDS,10232222,1041
MRDS,10232275,436
MRDS,10232359,1008
MRDS,10232497,1577
MRDS,10232827,736
MRDS,10233629,474
MRDS,10233687,207
MRDS,10233763,641
MRDS,10233781,1192
MRDS,10233788,1047
MRDS,10233798,1202
MRDS,10233951,164
MRDS,10234034,1144
MRDS,10234042,1393
MRDS,10234080,1262
MRDS,10234118,1683
MRDS,10234182,420
MRDS,10234216,2029
MRDS,10235374,193
MRDS,10235479,60
MRDS,10235514,2
MRDS,10235606,121
MRDS,10236202,1546
MRDS,10236541,376
MRDS,10236757,442
MRDS,10237669,1362
MRDS,10237695,769
MRDS,10237878,232
MRDS,10238032,946
MRDS,10238157,1531
MRDS,10238281,1046
MRDS,10238854,1186
MRDS,10239213,1279
MRDS,10239227,263
MRDS,10239436,1135
MRDS,10239992,1659
MRDS,10240135,1303
MRDS,10240351,1327
MRDS,10240470,29
MRDS,10240558,749
MRDS,10240734,2030
MRDS,10241136,639
MRDS,10242239,1017
MRDS,10242402,284
MRDS,10242867,762
MRDS,10244067,645
MRDS,10244609,1147
MRDS,10244709,1033
MRDS,10244791,1324
MRDS,10244805,2031
MRDS,10245116,145
MRDS,10245332,1806
MRDS,10245549,161
MRDS,10245590,1106
MRDS,10245641,1708
MRDS,10245694,245
MRDS,10245724,965
MRDS,10245782,1835
MRDS,10245799,1815
MRDS,10245894,944
MRDS,10245973,437
MRDS,10245978,1574
MRDS,10246349,587
MRDS,10246614,404
MRDS,10246660,653
MRDS,10246753,321
MRDS,10246908,1604
MRDS,10247152,1297
MRDS,10248326,1093
MRDS,10249569,877
MRDS,10249773,1175
MRDS,10250032,1781
MRDS,10250069,1517
MRDS,10250385,315
MRDS,10250521,567
MRDS,10250601,107
MRDS,10251347,545
MRDS,10252364,185
MRDS,10252562,459
MRDS,10252675,637
MRDS,10252687,248
MRDS,10252896,1693
MRDS,10252980,1671
MRDS,10252995,748
MRDS,10253015,1467
MRDS,10253175,1663
MRDS,10253412,239
MRDS,10253459,2032
MRDS,10253538,907
MRDS,10254793,993
MRDS,10254915,720
MRDS,10254926,1326
MRDS,10254968,182
MRDS,10254986,259
MRDS,10255000,2033
MRDS,10255002,690
MRDS,10255038,2034
MRDS,10255059,395
MRDS,10255092,1197
MRDS,10255099,129
MRDS,10255131,1526
MRDS,10255160,190
MRDS,10255172,1768
MRDS,10255195,1515
MRDS,10255207,2035
MRDS,10255223,1299
MRDS,10255248,2036
MRDS,10255316,1344
MRDS,10255341,1339
MRDS,10255342,361
MRDS,10255346,414
MRDS,10255362,1646
MRDS,10255385,1149
MRDS,10255386,891
MRDS,10255408,2037
MRDS,10255417,929
MRDS,10255482,2038
MRDS,10255553,2039
MRDS,10255625,91
MRDS,10255626,157
MRDS,10255648,1827
MRDS,10255649,941
MRDS,10255668,413
MRDS,10255690,1379
MRDS,10255735,375
MRDS,10255763,2040
MRDS,10255782,1001
MRDS,10255819,1715
MRDS,10255859,2041
MRDS,10255860,676
MRDS,10255889,718
MRDS,10255915,1775
MRDS,10255950,700
MRDS,10255989,1274
MRDS,10256009,1748
MRDS,10256018,1156
MRDS,10256041,1006
MRDS,10256100,1748
MRDS,10256110,579
MRDS,10256113,2042
MRDS,10256123,2043
MRDS,10256133,548
MRDS,10256154,407
MRDS,10256199,1126
MRDS,10256206,1260
MRDS,10256216,712
MRDS,10256270,203
MRDS,10256355,95
MRDS,10256358,758
MRDS,10256361,1397
MRDS,10256366,522
MRDS,10256380,1025
MRDS,10256718,2044
MRDS,10256859,1015
MRDS,10257203,224
MRDS,10257234,46
MRDS,10257235,872
MRDS,10257365,1387
MRDS,10257514,1779
MRDS,10257922,2045
MRDS,10258204,1123
MRDS,10258223,643
MRDS,10258293,1592
MRDS,10258348,1462
MRDS,10258377,1454
MRDS,10258403,1172
MRDS,10258457,306
MRDS,10258464,1744
MRDS,10258589,1647
MRDS,10258629,1
MRDS,10258643,1341
MRDS,10258708,1820
MRDS,10258732,1823
MRDS,10258789,828
MRDS,10258792,249
MRDS,10258811,666
MRDS,10260582,1546
MRDS,10262375,232
MRDS,10263021,706
MRDS,10263093,1376
MRDS,10263881,848
MRDS,10264094,1838
MRDS,10264205,1518
MRDS,10264865,525
MRDS,10264936,280
MRDS,10265012,1754
MRDS,10265993,899
MRDS,10266743,65
MRDS,10266901,1458
MRDS,10266942,1566
MRDS,10266977,1826
MRDS,10267403,332
MRDS,10268259,689
MRDS,10268371,823
MRDS,10269383,563
MRDS,10269676,944
MRDS,10269770,944
MRDS,10269827,1294
MRDS,10269942,957
MRDS,10269946,1233
MRDS,10270054,371
MRDS,10270324,1240
MRDS,10270333,1420
MRDS,10270356,947
MRDS,10270357,1485
MRDS,10270458,2046
MRDS,10270659,1511
MRDS,10270949,1018
MRDS,10271378,939
MRDS,10273870,497
MRDS,10274122,1794
MRDS,10274427,398
MRDS,10274521,1828
MRDS,10274540,398
MRDS,10275002,2047
MRDS,10275126,1242
MRDS,10276299,1480
MRDS,10276435,787
MRDS,10276876,1654
MRDS,10276938,974
MRDS,10277049,383
MRDS,10277060,744
MRDS,10277098,1209
MRDS,10277336,1663
MRDS,10277362,912
MRDS,10277401,1063
MRDS,10277482,1066
MRDS,10277586,304
MRDS,10277608,1530
MRDS,10277656,1078
MRDS,10277772,707
MRDS,10277787,826
MRDS,10277835,997
MRDS,10278132,1489
MRDS,10278606,1230
MRDS,10278641,1264
MRDS,10278652,6
MRDS,10278702,291
MRDS,10278729,998
